UserId,Gender,DateOfBirth,PremiumPupil
3577,2,2008-07-01 00:00:00.000,
5722,0,,
933,0,,
1710,1,,
1933,0,,
2481,1,2008-02-01 00:00:00.000,0.0
194,2,,
4768,1,,
2333,2,,
3438,0,,
1366,2,2008-01-01 00:00:00.000,0.0
671,0,,
4651,2,,
4949,1,2008-06-01 00:00:00.000,1.0
4613,1,,
2523,0,,
5276,2,2008-08-01 00:00:00.000,0.0
2804,2,2007-08-01 00:00:00.000,
6107,1,2008-01-01 00:00:00.000,0.0
2207,0,,
2707,1,,
1416,2,,
257,1,2007-11-01 00:00:00.000,1.0
3238,1,2008-05-01 00:00:00.000,
4425,1,,
2980,0,,
1363,2,2008-08-01 00:00:00.000,0.0
2105,0,,
4463,2,2007-09-01 00:00:00.000,0.0
405,0,,
6142,1,2008-05-01 00:00:00.000,1.0
1825,1,,
3272,0,,
143,2,2008-05-01 00:00:00.000,0.0
5377,0,,
1395,2,,
3153,1,2008-04-01 00:00:00.000,0.0
4633,1,2008-04-01 00:00:00.000,1.0
2040,1,2007-10-01 00:00:00.000,1.0
2174,2,2008-01-01 00:00:00.000,1.0
3891,2,2008-04-01 00:00:00.000,0.0
5413,2,2008-08-01 00:00:00.000,0.0
5866,0,,
689,0,,
5391,0,,
5492,2,2008-08-01 00:00:00.000,1.0
3116,2,,
4647,0,,
840,2,2007-09-01 00:00:00.000,1.0
1183,2,2007-11-01 00:00:00.000,
4363,0,,
520,1,2008-08-01 00:00:00.000,1.0
1753,2,,
4040,0,,
3507,1,2008-02-01 00:00:00.000,1.0
4403,0,,
5521,1,2008-05-01 00:00:00.000,1.0
33,2,,
607,0,,
5453,1,2007-12-01 00:00:00.000,
5502,2,2008-06-01 00:00:00.000,0.0
2004,2,2008-04-01 00:00:00.000,0.0
5316,2,,
3814,1,2008-08-01 00:00:00.000,
1038,2,2007-09-01 00:00:00.000,1.0
3601,0,,
2919,1,2007-11-01 00:00:00.000,1.0
3290,1,,
5324,0,,
5565,0,,
5545,0,,
5181,2,2008-01-01 00:00:00.000,0.0
113,2,2008-06-01 00:00:00.000,0.0
5882,0,,
5500,2,2008-08-01 00:00:00.000,1.0
2944,2,,
2312,2,2007-12-01 00:00:00.000,0.0
3265,1,2008-01-01 00:00:00.000,0.0
4284,2,2007-11-01 00:00:00.000,
3026,2,,
1800,0,,
5887,1,,
634,1,2007-12-01 00:00:00.000,0.0
5835,2,2008-04-01 00:00:00.000,0.0
3204,2,2007-10-01 00:00:00.000,0.0
3950,0,,
4690,0,,
4469,1,2008-06-01 00:00:00.000,0.0
1426,0,,
5901,0,,
2847,0,,
2655,0,,
3445,2,2007-10-01 00:00:00.000,1.0
599,0,,
2587,1,2008-03-01 00:00:00.000,1.0
1847,2,2008-01-01 00:00:00.000,0.0
3172,1,,
5833,1,2008-06-01 00:00:00.000,0.0
1687,0,,
2404,2,,
2369,0,,
2291,0,,
219,0,,
5849,2,,
2788,1,2008-06-01 00:00:00.000,0.0
5552,1,2007-12-01 00:00:00.000,1.0
5512,0,,
4354,1,2008-08-01 00:00:00.000,0.0
1483,2,2008-04-01 00:00:00.000,0.0
632,1,2008-07-01 00:00:00.000,0.0
3984,1,2007-10-01 00:00:00.000,1.0
2880,1,,
4442,2,2007-11-01 00:00:00.000,0.0
6066,1,,
2593,0,,
3841,2,,
817,2,2007-09-01 00:00:00.000,0.0
2995,1,2008-07-01 00:00:00.000,1.0
1278,1,2007-11-01 00:00:00.000,
431,2,,
824,0,,
4837,1,,
4627,1,,
3547,1,2007-09-01 00:00:00.000,0.0
4899,1,2008-02-01 00:00:00.000,0.0
3645,2,,
5441,0,,
1913,1,2008-03-01 00:00:00.000,0.0
2923,2,,
5672,0,,
4438,2,2007-10-01 00:00:00.000,0.0
4414,1,2008-02-01 00:00:00.000,0.0
183,2,2008-06-01 00:00:00.000,0.0
5820,0,,
3173,2,2008-05-01 00:00:00.000,0.0
5839,0,,
5222,1,2008-05-01 00:00:00.000,1.0
4248,0,,
2562,0,,
4590,2,2007-09-01 00:00:00.000,0.0
384,1,2008-05-01 00:00:00.000,0.0
1572,0,,
1952,0,,
5186,2,2007-11-01 00:00:00.000,0.0
5366,2,2008-01-01 00:00:00.000,0.0
4294,2,,
5628,1,2007-09-01 00:00:00.000,0.0
2867,1,2007-11-01 00:00:00.000,
4391,1,2008-08-01 00:00:00.000,1.0
623,1,,
6053,2,,
497,2,2008-08-01 00:00:00.000,0.0
1088,1,2007-10-01 00:00:00.000,0.0
3543,0,,
5825,1,2007-10-01 00:00:00.000,0.0
5280,0,,
3776,1,2008-08-01 00:00:00.000,0.0
5254,0,,
5127,1,,
1068,2,2007-11-01 00:00:00.000,0.0
5573,2,2008-02-01 00:00:00.000,0.0
893,2,2008-04-01 00:00:00.000,0.0
290,1,2008-06-01 00:00:00.000,0.0
5749,0,,
983,0,,
4492,1,2008-03-01 00:00:00.000,0.0
3729,2,2008-04-01 00:00:00.000,1.0
4217,1,2007-11-01 00:00:00.000,0.0
1432,1,,
1683,1,,
4680,1,,
1545,2,2007-11-01 00:00:00.000,1.0
1524,1,2008-01-01 00:00:00.000,0.0
6026,2,2007-11-01 00:00:00.000,1.0
3014,2,2007-09-01 00:00:00.000,1.0
5856,1,2008-06-01 00:00:00.000,0.0
29,2,,
5522,0,,
5873,2,2007-08-01 00:00:00.000,
1255,1,2008-07-01 00:00:00.000,1.0
1937,2,2008-07-01 00:00:00.000,1.0
3342,0,,
1671,0,,
2434,0,,
2315,2,2007-12-01 00:00:00.000,0.0
3493,0,,
888,0,,
5396,1,2007-09-01 00:00:00.000,0.0
2551,1,,
1296,1,2008-04-01 00:00:00.000,0.0
2766,0,,
1474,2,2008-04-01 00:00:00.000,0.0
4320,2,,
4211,0,,
5810,0,,
4578,2,2008-02-01 00:00:00.000,0.0
1022,2,2007-09-01 00:00:00.000,0.0
3087,0,,
4286,0,,
3941,0,,
2204,1,2007-09-01 00:00:00.000,1.0
93,1,2008-06-01 00:00:00.000,0.0
5539,2,2008-01-01 00:00:00.000,0.0
1199,1,2008-06-01 00:00:00.000,1.0
1507,0,,
5550,1,2008-01-01 00:00:00.000,1.0
4763,1,2008-04-01 00:00:00.000,0.0
2127,1,2008-01-01 00:00:00.000,0.0
6012,1,2007-10-01 00:00:00.000,0.0
4626,1,2008-01-01 00:00:00.000,0.0
2152,2,2007-10-01 00:00:00.000,
4503,1,2008-05-01 00:00:00.000,0.0
2696,0,,
468,1,2008-07-01 00:00:00.000,0.0
4478,0,,
4027,1,,
819,1,2008-03-01 00:00:00.000,0.0
5891,2,2007-11-01 00:00:00.000,1.0
5103,0,,
5724,1,2007-12-01 00:00:00.000,0.0
1597,0,,
2764,0,,
5617,1,2008-01-01 00:00:00.000,1.0
5208,1,2008-07-01 00:00:00.000,
5135,0,,
2295,0,,
1947,1,2008-06-01 00:00:00.000,0.0
3696,0,,
4452,2,2008-03-01 00:00:00.000,1.0
4426,1,,
3195,0,,
5332,3,,
5862,1,2007-09-01 00:00:00.000,0.0
3270,0,,
2385,2,2008-05-01 00:00:00.000,0.0
3453,1,2007-10-01 00:00:00.000,0.0
3385,1,2008-01-01 00:00:00.000,1.0
2459,0,,
1974,2,2009-05-01 00:00:00.000,
565,2,2008-04-01 00:00:00.000,0.0
332,2,2008-06-01 00:00:00.000,0.0
2192,1,2008-02-01 00:00:00.000,1.0
1159,0,,
1617,0,,
4007,1,2007-09-01 00:00:00.000,0.0
353,2,2007-11-01 00:00:00.000,0.0
5621,0,,
1636,2,2007-11-01 00:00:00.000,
2954,0,,
5893,0,,
5574,1,2007-12-01 00:00:00.000,0.0
1289,2,2008-05-01 00:00:00.000,0.0
5643,2,2008-08-01 00:00:00.000,0.0
456,0,,
459,0,,
535,2,2008-07-01 00:00:00.000,0.0
3130,1,2008-08-01 00:00:00.000,0.0
4457,2,2008-07-01 00:00:00.000,1.0
3646,0,,
4257,1,2007-10-01 00:00:00.000,0.0
57,0,,
2848,0,,
4965,2,2008-06-01 00:00:00.000,0.0
1291,0,,
696,1,2007-11-01 00:00:00.000,
472,0,,
3323,1,,
2564,2,2007-12-01 00:00:00.000,0.0
4744,2,2008-04-01 00:00:00.000,1.0
179,2,2008-05-01 00:00:00.000,1.0
4372,1,2007-12-01 00:00:00.000,1.0
4407,0,,
6020,2,2007-11-01 00:00:00.000,0.0
4592,2,2007-10-01 00:00:00.000,0.0
43,0,,
4909,2,,
5694,2,2008-06-01 00:00:00.000,0.0
3704,1,,
5917,2,2007-09-01 00:00:00.000,0.0
3619,0,,
2256,0,,
4097,1,,
3794,2,,
5636,1,2008-05-01 00:00:00.000,0.0
6091,1,,
6096,2,2008-05-01 00:00:00.000,0.0
5356,0,,
3221,2,2008-05-01 00:00:00.000,1.0
3787,0,,
4629,0,,
574,2,2008-03-01 00:00:00.000,0.0
1473,1,2008-03-01 00:00:00.000,1.0
5757,2,2008-04-01 00:00:00.000,0.0
1112,0,,
5979,2,2008-02-01 00:00:00.000,0.0
546,2,2008-05-01 00:00:00.000,0.0
679,0,,
5197,0,,
743,0,,
5775,1,2008-05-01 00:00:00.000,0.0
763,1,,
3192,0,,
4443,0,,
1347,1,2008-06-01 00:00:00.000,0.0
1320,0,,
2494,2,2008-08-01 00:00:00.000,0.0
3220,2,2008-07-01 00:00:00.000,0.0
6117,0,,
5918,1,2008-04-01 00:00:00.000,
1895,2,2008-06-01 00:00:00.000,
1253,2,2007-10-01 00:00:00.000,1.0
5470,1,2007-11-01 00:00:00.000,0.0
3859,1,,
3707,0,,
3884,0,,
137,2,,
2742,2,,
4422,2,2008-07-01 00:00:00.000,0.0
2161,0,,
3731,2,,
1783,0,,
765,2,2007-04-01 00:00:00.000,
1954,2,2007-12-01 00:00:00.000,0.0
4428,1,2007-10-01 00:00:00.000,0.0
5390,1,2008-05-01 00:00:00.000,1.0
3586,1,2008-03-01 00:00:00.000,0.0
4903,2,2007-12-01 00:00:00.000,1.0
2231,0,,
4274,1,,
3212,1,2008-01-01 00:00:00.000,0.0
5841,2,,
2657,2,,
1098,0,,
2638,2,2007-12-01 00:00:00.000,1.0
2559,1,2008-08-01 00:00:00.000,0.0
3797,1,2007-09-01 00:00:00.000,0.0
1146,1,2008-06-01 00:00:00.000,0.0
2401,1,2008-08-01 00:00:00.000,0.0
776,0,,
2279,0,,
4855,0,,
2772,1,2008-06-01 00:00:00.000,1.0
3146,0,,1.0
1751,2,2008-01-01 00:00:00.000,0.0
4567,0,,
523,2,2008-05-01 00:00:00.000,0.0
3866,0,,
731,2,2007-10-01 00:00:00.000,0.0
189,0,,
4968,0,,
5612,0,,
87,0,,
3059,1,2008-04-01 00:00:00.000,0.0
2219,2,2007-12-01 00:00:00.000,1.0
167,0,,
5884,1,2008-04-01 00:00:00.000,0.0
1156,0,,
516,0,,
4200,2,2008-07-01 00:00:00.000,
4962,0,,
4389,0,,
1040,1,,
5568,0,,
3367,1,2007-10-01 00:00:00.000,0.0
5050,0,,
2798,1,,
4822,2,,
4526,1,2008-01-01 00:00:00.000,0.0
318,1,,
1611,0,,
73,2,,
6068,0,,
2690,0,,
5087,1,,
1081,0,,
4740,0,,
1357,2,,
5008,0,,
5037,2,2008-08-01 00:00:00.000,1.0
4151,1,2007-12-01 00:00:00.000,0.0
1740,0,,
498,1,2008-07-01 00:00:00.000,
206,0,,
2721,1,2008-05-01 00:00:00.000,
5239,0,,
324,1,2007-11-01 00:00:00.000,0.0
3364,0,,
4901,2,2008-06-01 00:00:00.000,0.0
1246,1,2007-12-01 00:00:00.000,0.0
213,2,,
1268,0,,
92,0,,
5933,0,,
4131,1,,
79,1,2007-11-01 00:00:00.000,0.0
4691,0,,
139,1,,
6086,0,,
1654,1,2007-11-01 00:00:00.000,0.0
3923,0,,
3019,1,2007-10-01 00:00:00.000,0.0
1099,0,,
5701,0,,
3570,1,2008-03-01 00:00:00.000,0.0
173,2,2008-01-01 00:00:00.000,1.0
4062,0,,
3448,0,,
1067,2,,
1511,0,,
1037,0,,
4451,2,2008-03-01 00:00:00.000,0.0
2225,0,,
4711,0,,
3011,1,,
1207,2,2008-07-01 00:00:00.000,0.0
845,0,,
3129,0,,
5001,1,2008-02-01 00:00:00.000,1.0
6002,1,2008-06-01 00:00:00.000,0.0
876,1,2007-12-01 00:00:00.000,0.0
1020,2,,
1905,0,,
3263,2,2008-05-01 00:00:00.000,0.0
1261,1,2007-11-01 00:00:00.000,0.0
496,2,2008-06-01 00:00:00.000,1.0
2504,0,,
1340,0,,
5904,2,2008-07-01 00:00:00.000,0.0
621,1,2008-06-01 00:00:00.000,0.0
2130,2,2008-07-01 00:00:00.000,0.0
4698,2,2008-07-01 00:00:00.000,0.0
559,2,2008-07-01 00:00:00.000,0.0
4116,0,,
4687,2,2007-09-01 00:00:00.000,0.0
3406,0,,
4095,2,2007-11-01 00:00:00.000,
594,2,2008-08-01 00:00:00.000,0.0
732,0,,
3274,1,2007-12-01 00:00:00.000,0.0
5837,0,,
3585,2,2008-04-01 00:00:00.000,0.0
4137,2,2007-10-01 00:00:00.000,0.0
2829,0,,
5220,2,,
2387,2,2008-04-01 00:00:00.000,0.0
5257,0,,
1795,2,2007-10-01 00:00:00.000,0.0
2092,0,,
528,0,,
4722,1,2008-02-01 00:00:00.000,0.0
5232,0,,
1992,0,,
1761,0,,
4152,0,,
3473,2,2008-02-01 00:00:00.000,1.0
4063,2,2008-06-01 00:00:00.000,1.0
212,1,2007-12-01 00:00:00.000,0.0
4668,0,,
5604,2,2008-08-01 00:00:00.000,0.0
4850,2,2007-11-01 00:00:00.000,1.0
5352,2,2008-03-01 00:00:00.000,0.0
1678,2,2007-10-01 00:00:00.000,1.0
1297,0,,
4830,0,,
4642,2,2008-04-01 00:00:00.000,0.0
5508,1,,
2547,0,,
4705,2,2007-11-01 00:00:00.000,0.0
4609,0,,
4928,1,2007-12-01 00:00:00.000,0.0
2138,0,,
4331,1,,
2101,2,2007-09-01 00:00:00.000,1.0
4948,0,,
1892,0,,
5163,1,2008-07-01 00:00:00.000,0.0
3196,2,2008-05-01 00:00:00.000,0.0
6018,1,2008-02-01 00:00:00.000,0.0
1644,1,,
6134,0,,
5743,1,2008-02-01 00:00:00.000,0.0
4889,2,,
3720,1,,
1859,1,,
799,1,2008-03-01 00:00:00.000,0.0
4598,1,2008-06-01 00:00:00.000,
2540,2,2008-05-01 00:00:00.000,1.0
2969,1,,
3235,0,,
1906,2,2007-10-01 00:00:00.000,0.0
1427,0,,
2185,2,2008-01-01 00:00:00.000,0.0
3968,2,,
5155,0,,
6080,0,,
5961,2,2007-09-01 00:00:00.000,1.0
5846,1,,
5834,2,2008-06-01 00:00:00.000,0.0
3555,1,2008-03-01 00:00:00.000,0.0
4929,2,2008-06-01 00:00:00.000,0.0
5896,0,,
452,1,2008-04-01 00:00:00.000,0.0
2102,0,,
843,0,,
3329,1,,
1614,0,,
3526,0,,
591,1,2007-11-01 00:00:00.000,0.0
4817,0,,
335,0,,
1004,1,2004-05-01 00:00:00.000,
4082,2,2008-06-01 00:00:00.000,
2272,0,,
4947,0,,
5449,1,,
1090,2,2008-02-01 00:00:00.000,
5177,1,2008-04-01 00:00:00.000,0.0
2058,1,2008-02-01 00:00:00.000,0.0
2768,2,2008-06-01 00:00:00.000,
3955,0,,
3518,2,,
543,1,,
4487,0,,
1085,0,,
4614,2,2007-09-01 00:00:00.000,0.0
994,1,2008-03-01 00:00:00.000,1.0
3610,1,2008-02-01 00:00:00.000,1.0
6106,2,2008-07-01 00:00:00.000,0.0
2607,0,,
1164,1,2008-03-01 00:00:00.000,
1260,1,,
5419,0,,
925,1,2008-05-01 00:00:00.000,0.0
2808,1,2008-02-01 00:00:00.000,1.0
3206,1,2006-10-01 00:00:00.000,0.0
3286,1,2008-01-01 00:00:00.000,0.0
5959,1,2007-10-01 00:00:00.000,0.0
3251,0,,
5214,1,,
2249,0,,
2467,1,,
2757,2,,
4695,1,2007-10-01 00:00:00.000,1.0
2132,2,2008-04-01 00:00:00.000,0.0
3461,1,2007-12-01 00:00:00.000,0.0
5485,0,,
5389,2,2008-08-01 00:00:00.000,0.0
4927,0,,
3856,1,2008-06-01 00:00:00.000,0.0
2250,2,,
4379,2,2007-12-01 00:00:00.000,0.0
3676,2,2008-01-01 00:00:00.000,0.0
975,0,,
5599,1,,
5195,0,,
1960,2,2008-06-01 00:00:00.000,0.0
593,2,,
5553,0,,
5655,2,2008-01-01 00:00:00.000,1.0
3300,1,2007-11-01 00:00:00.000,0.0
4427,1,2007-09-01 00:00:00.000,1.0
3618,0,,
5747,0,,
3067,2,2008-08-01 00:00:00.000,0.0
2227,2,2007-11-01 00:00:00.000,1.0
4514,2,2008-05-01 00:00:00.000,
140,1,2007-10-01 00:00:00.000,0.0
960,2,2007-12-01 00:00:00.000,0.0
5809,1,2008-03-01 00:00:00.000,1.0
5351,1,,
5657,0,,
3233,0,,
4641,2,2008-05-01 00:00:00.000,
2386,2,,
1830,1,2008-03-01 00:00:00.000,0.0
5608,0,,
923,1,2007-12-01 00:00:00.000,
5379,2,,
1781,0,,
708,2,2008-01-01 00:00:00.000,0.0
1516,1,2007-09-01 00:00:00.000,0.0
1055,1,2008-07-01 00:00:00.000,0.0
742,0,,
5215,2,,
1456,2,,
2617,2,2007-12-01 00:00:00.000,1.0
5798,0,,
1631,1,2007-10-01 00:00:00.000,1.0
1361,0,,
1267,2,2008-08-01 00:00:00.000,0.0
2122,1,2007-11-01 00:00:00.000,0.0
3401,0,,
5603,1,2008-03-01 00:00:00.000,0.0
1486,2,2020-03-01 00:00:00.000,
5542,2,2007-08-01 00:00:00.000,
3350,0,,
5652,1,,
4100,1,2008-02-01 00:00:00.000,0.0
869,0,,
813,1,2008-01-01 00:00:00.000,0.0
1639,2,2008-04-01 00:00:00.000,1.0
1213,2,2008-05-01 00:00:00.000,0.0
444,1,2007-12-01 00:00:00.000,1.0
1123,1,2008-06-01 00:00:00.000,0.0
5136,0,,
844,1,2007-08-01 00:00:00.000,
1173,0,,
936,1,,
4978,2,2008-03-01 00:00:00.000,1.0
1699,0,,
5106,0,,
990,2,2008-06-01 00:00:00.000,0.0
1321,0,,
2507,0,,
2079,1,2007-10-01 00:00:00.000,0.0
39,0,,
4434,0,,
1801,0,,
1262,2,2008-03-01 00:00:00.000,0.0
2268,1,,
5758,0,,
2406,1,,
4515,0,,
106,2,,
1574,0,,
5817,1,,
2986,2,2008-08-01 00:00:00.000,0.0
3628,2,,
3285,2,,
604,2,,
1755,2,2008-06-01 00:00:00.000,1.0
2266,1,2008-03-01 00:00:00.000,1.0
248,0,,
771,2,2006-01-01 00:00:00.000,
2030,2,2007-10-01 00:00:00.000,0.0
4267,2,2008-03-01 00:00:00.000,0.0
2282,0,,
5598,2,2008-07-01 00:00:00.000,1.0
1979,0,,
5012,0,,
3908,2,,
5905,2,,
172,1,,
4564,1,,
6089,0,,
4059,0,2008-01-01 00:00:00.000,
4807,2,2008-06-01 00:00:00.000,1.0
6019,0,,
4375,0,,
4637,2,2008-04-01 00:00:00.000,0.0
5973,2,,
6017,2,2007-09-01 00:00:00.000,0.0
1518,0,,
1776,2,2008-04-01 00:00:00.000,0.0
4317,0,,
5911,2,2007-11-01 00:00:00.000,
3929,0,,
5681,1,2007-12-01 00:00:00.000,1.0
3529,0,,
3669,2,2007-11-01 00:00:00.000,0.0
3328,1,,
5363,1,2008-08-01 00:00:00.000,0.0
2084,1,,
542,2,2008-04-01 00:00:00.000,0.0
2981,0,,
1345,0,,
1450,2,2006-03-01 00:00:00.000,
3901,2,,
4876,1,,
3738,1,,
395,2,2007-09-01 00:00:00.000,1.0
4673,1,2007-09-01 00:00:00.000,0.0
2296,2,,
5157,2,2008-05-01 00:00:00.000,0.0
2672,2,2006-07-01 00:00:00.000,0.0
4400,2,,
3905,0,,
3893,2,2007-11-01 00:00:00.000,
1938,0,,
5664,1,2007-09-01 00:00:00.000,0.0
702,1,,
3939,2,2008-07-01 00:00:00.000,0.0
4083,2,,
231,1,2008-01-01 00:00:00.000,0.0
2699,2,2008-07-01 00:00:00.000,1.0
6133,0,,
2242,1,2008-01-01 00:00:00.000,0.0
2529,2,2008-07-01 00:00:00.000,0.0
1521,0,,
1444,2,2007-09-01 00:00:00.000,0.0
880,0,,
4340,1,2008-04-01 00:00:00.000,0.0
5816,0,,
759,0,,
1318,0,,
3333,0,,
3928,0,,
706,0,,
2135,2,2008-06-01 00:00:00.000,1.0
478,0,,
5479,0,,
2292,2,2008-06-01 00:00:00.000,1.0
1719,1,,
4615,1,2007-11-01 00:00:00.000,1.0
5077,0,,
3414,2,,
1782,2,,
4106,0,,
5560,1,2007-12-01 00:00:00.000,1.0
3606,1,2008-05-01 00:00:00.000,0.0
5498,0,,
4717,2,2008-08-01 00:00:00.000,0.0
1803,2,,
5236,1,2008-04-01 00:00:00.000,0.0
3568,0,,
5996,0,,
4726,0,,
3752,1,2008-01-01 00:00:00.000,0.0
83,2,,
4655,1,,
439,2,2008-02-01 00:00:00.000,0.0
2098,2,,
5875,0,,
5878,0,,
2999,0,,
326,1,2008-07-01 00:00:00.000,0.0
3389,0,,
202,1,2008-08-01 00:00:00.000,1.0
5935,1,,
1661,1,2007-12-01 00:00:00.000,0.0
3489,2,2007-09-01 00:00:00.000,0.0
5427,2,2007-11-01 00:00:00.000,0.0
4404,2,2008-03-01 00:00:00.000,0.0
48,1,2007-09-01 00:00:00.000,0.0
2158,0,,
3530,0,,
527,0,,
1530,1,,
4497,2,2007-11-01 00:00:00.000,0.0
1854,1,,
5898,1,2008-01-01 00:00:00.000,1.0
2501,0,,
5769,1,,
1823,0,,
3434,2,2008-03-01 00:00:00.000,1.0
1634,0,,
5265,1,2007-11-01 00:00:00.000,0.0
1355,0,,
4988,0,,
1908,0,,
3596,0,,
3105,0,,
3934,0,,
5934,1,,
5435,2,,
4025,2,2007-07-01 00:00:00.000,1.0
4804,0,,
3913,0,,
2399,1,2008-03-01 00:00:00.000,1.0
313,2,,
1999,0,,
2906,0,,
3638,0,,
5405,0,,
447,2,2007-07-01 00:00:00.000,
5252,1,,
3225,1,2008-07-01 00:00:00.000,0.0
2763,1,2005-09-01 00:00:00.000,0.0
6111,0,,
2605,1,2007-12-01 00:00:00.000,0.0
2893,0,,
3709,2,,
5916,0,,
2458,0,,
4053,1,2008-04-01 00:00:00.000,
3430,2,2008-08-01 00:00:00.000,1.0
3413,1,2008-02-01 00:00:00.000,1.0
1737,0,,
5540,1,2008-06-01 00:00:00.000,0.0
3484,0,,
2306,0,,
814,1,2008-05-01 00:00:00.000,0.0
1750,1,,
5503,0,,
4218,2,2008-06-01 00:00:00.000,1.0
4371,0,,
2966,1,2008-05-01 00:00:00.000,1.0
1929,0,,
3594,2,,
3640,0,,
2539,0,,
721,0,,
6097,2,2008-02-01 00:00:00.000,1.0
4873,0,,
3495,0,,
5211,2,2008-04-01 00:00:00.000,0.0
5847,0,,
2293,1,2007-11-01 00:00:00.000,1.0
4277,1,2008-03-01 00:00:00.000,0.0
3444,0,,
388,1,,
1372,0,,
1681,1,2007-10-01 00:00:00.000,
5819,0,,
556,1,2008-08-01 00:00:00.000,0.0
2394,1,,
3732,1,,
1286,0,,
5913,1,2008-05-01 00:00:00.000,0.0
98,0,,
2426,1,2008-07-01 00:00:00.000,0.0
4157,0,,
3373,0,,
1101,0,,
3306,0,,
894,1,2007-09-01 00:00:00.000,0.0
5800,1,2007-06-01 00:00:00.000,
5594,1,2008-08-01 00:00:00.000,
5581,0,,
2199,0,,
1136,2,2007-09-01 00:00:00.000,0.0
4756,0,,
1921,2,2007-12-01 00:00:00.000,0.0
4049,2,2007-11-01 00:00:00.000,0.0
5149,0,,
5230,0,,
1725,1,2007-12-01 00:00:00.000,1.0
1002,0,,
3449,1,,
4159,2,,
5713,2,2008-08-01 00:00:00.000,1.0
2184,2,2007-10-01 00:00:00.000,1.0
870,2,,
2221,0,,
4802,2,2007-12-01 00:00:00.000,0.0
3184,2,2008-02-01 00:00:00.000,0.0
3946,0,,
4504,0,,
781,1,,
3455,0,,
5704,2,,
1204,2,,
1075,0,,
5543,1,2008-02-01 00:00:00.000,1.0
357,1,2008-01-01 00:00:00.000,1.0
955,2,2008-08-01 00:00:00.000,0.0
4464,0,,
2208,2,2008-04-01 00:00:00.000,0.0
4107,0,,
5054,0,,
4122,1,2008-04-01 00:00:00.000,0.0
4730,1,2008-05-01 00:00:00.000,0.0
1757,1,2008-01-01 00:00:00.000,
685,0,,
1799,2,2008-05-01 00:00:00.000,0.0
758,0,,
5412,1,2008-06-01 00:00:00.000,0.0
4573,1,2008-07-01 00:00:00.000,0.0
3690,2,,
3666,0,,
5357,0,,
2374,2,2006-04-01 00:00:00.000,0.0
4943,2,2008-03-01 00:00:00.000,
5428,0,,
752,0,,
5805,1,2007-12-01 00:00:00.000,1.0
1841,1,2008-01-01 00:00:00.000,1.0
2136,2,2008-03-01 00:00:00.000,0.0
509,0,,
5038,1,2008-08-01 00:00:00.000,0.0
4706,2,2008-05-01 00:00:00.000,
1700,1,2008-02-01 00:00:00.000,
3176,1,,
2567,1,,
4922,1,2008-06-01 00:00:00.000,0.0
251,1,,
5592,2,2007-10-01 00:00:00.000,0.0
2530,0,,
3695,2,,
3254,2,2008-01-01 00:00:00.000,1.0
4108,0,,
4762,0,,
2643,0,,
3245,0,,
4872,0,,
1265,0,,
4571,1,2008-01-01 00:00:00.000,0.0
2486,1,2007-09-01 00:00:00.000,1.0
646,2,,
971,2,2007-11-01 00:00:00.000,0.0
1708,0,,
2930,0,,
4765,2,,
4271,0,,
5981,1,2007-12-01 00:00:00.000,0.0
1874,0,,
2756,1,,
3344,1,,
1809,0,,
4399,2,2008-02-01 00:00:00.000,0.0
5551,1,2007-11-01 00:00:00.000,0.0
3714,2,2007-09-01 00:00:00.000,0.0
4243,0,,
2612,0,,
5028,0,,
4401,0,,
112,2,2007-10-01 00:00:00.000,0.0
3688,2,2008-07-01 00:00:00.000,0.0
4644,0,,
5426,2,,
5885,1,2008-01-01 00:00:00.000,0.0
5487,1,2008-05-01 00:00:00.000,0.0
5380,2,2007-09-01 00:00:00.000,0.0
2683,2,,
5094,0,,
848,1,2007-12-01 00:00:00.000,0.0
6092,2,,
6069,2,,
4764,2,,
2248,2,2008-02-01 00:00:00.000,0.0
5993,0,,
3513,2,2007-11-01 00:00:00.000,0.0
1533,0,,
5200,0,,
3697,0,,
3877,2,,
1209,0,,
3356,0,,
673,1,2008-08-01 00:00:00.000,1.0
6099,1,2008-01-01 00:00:00.000,0.0
1534,0,,
4778,2,2008-05-01 00:00:00.000,
1125,0,,
2720,2,,
454,2,2008-06-01 00:00:00.000,0.0
1343,0,,
3161,0,,
550,1,2008-08-01 00:00:00.000,1.0
1336,2,2008-07-01 00:00:00.000,0.0
779,2,2008-01-01 00:00:00.000,1.0
4942,2,2007-12-01 00:00:00.000,1.0
3439,2,2007-12-01 00:00:00.000,1.0
442,2,2008-01-01 00:00:00.000,1.0
5436,2,,
2170,1,,
5137,0,,
2779,1,,
4652,1,2008-05-01 00:00:00.000,0.0
5554,1,2007-10-01 00:00:00.000,0.0
299,1,2007-10-01 00:00:00.000,0.0
581,1,2008-01-01 00:00:00.000,
1623,2,,
3294,2,,
585,1,2008-05-01 00:00:00.000,0.0
966,1,2007-12-01 00:00:00.000,1.0
1000,2,,
3519,0,,
5185,0,,
1252,1,,
2583,1,2008-03-01 00:00:00.000,0.0
1586,2,2007-11-01 00:00:00.000,1.0
3580,0,,
636,0,,
4423,0,,
5455,2,2008-05-01 00:00:00.000,0.0
4729,2,2008-05-01 00:00:00.000,1.0
1997,1,,
3733,0,,
4984,2,,
2188,1,2008-05-01 00:00:00.000,1.0
3573,2,2007-11-01 00:00:00.000,0.0
